game_id,attr,val
184722750,player0,endgamedos
184722750,game_outcome,1
184722750,ranked_status,1
184730755,player0,endgamedos
184730755,game_outcome,1
184730755,ranked_status,1
186433298,player0,endgamedos
186433298,game_outcome,1
186433298,ranked_status,1
186434142,player0,bumster
186434142,player1,endgamedos
186434142,game_outcome,1
186434142,ranked_status,1
186435177,player0,bumster
186435177,player1,endgamedos
186435177,game_outcome,0
186435177,ranked_status,1
186523667,player0,endgamedos
186523667,game_outcome,0
186523667,ranked_status,1
186524665,player0,endgamedos
186524665,game_outcome,1
186524665,ranked_status,1
186715749,player0,endgamedos
186715749,game_outcome,0
186715749,ranked_status,1
186721921,player0,endgamedos
186721921,game_outcome,1
186721921,ranked_status,1
186947844,player0,endgamedos
186947844,game_outcome,1
186947844,ranked_status,1
186952100,player0,endgamedos
186952100,game_outcome,0
186952100,ranked_status,1
186953408,player0,endgamedos
186953408,game_outcome,1
186953408,ranked_status,1
188428721,player0,endgamedos
188428721,game_outcome,0
188428721,ranked_status,1
188434268,player0,endgamedos
188434268,game_outcome,1
188434268,ranked_status,1
188436771,player0,endgamedos
188436771,game_outcome,0
188436771,ranked_status,1
188503455,player0,endgamedos
188503455,game_outcome,0
188503455,ranked_status,1
188535369,player0,endgamedos
188535369,game_outcome,1
188535369,ranked_status,1
188544465,player0,endgamedos
188544465,game_outcome,1
188544465,ranked_status,1
188544801,player0,endgamedos
188544801,game_outcome,0
188544801,ranked_status,1
188628447,player0,endgamedos
188628447,game_outcome,0
188628447,ranked_status,1
188650083,player0,endgamedos
188650083,game_outcome,1
188650083,ranked_status,1
188824489,player0,endgamedos
188824489,game_outcome,1
188824489,ranked_status,1
188902794,player0,endgamedos
188902794,game_outcome,1
188902794,ranked_status,1
189079385,player0,endgamedos
189079385,game_outcome,1
189079385,ranked_status,1
189081391,player0,endgamedos
189081391,game_outcome,0
189081391,ranked_status,1
189092910,player0,endgamedos
189092910,game_outcome,0
189092910,ranked_status,1
189094764,player0,endgamedos
189094764,game_outcome,1
189094764,ranked_status,1
190589032,player0,endgamedos
190589032,game_outcome,1
190589032,ranked_status,1
192082206,player0,loui8sdstk
192082206,player1,diggs
192082206,player2,endgamedos
192082206,game_outcome,0
192082206,ranked_status,1
196927397,player0,loui8sdstk
196927397,player1,endgamedos
196927397,game_outcome,1
196927397,ranked_status,1
198129694,player0,loui8sdstk
198129694,player1,endgamedos
198129694,game_outcome,1
198129694,ranked_status,1
179729127,player0,loui8sdstk
179729127,player1,skandaras
179729127,game_outcome,1
179729127,ranked_status,0
179838682,player0,loui8sdstk
179838682,player1,skandaras
179838682,game_outcome,0
179838682,ranked_status,0
179857787,player0,loui8sdstk
179857787,player1,skandaras
179857787,game_outcome,0
179857787,ranked_status,0
179949405,player0,loui8sdstk
179949405,game_outcome,1
179949405,ranked_status,0
180085078,player0,loui8sdstk
180085078,game_outcome,0
180085078,ranked_status,0
180311659,player0,loui8sdstk
180311659,game_outcome,0
180311659,ranked_status,0
180329674,player0,loui8sdstk
180329674,game_outcome,0
180329674,ranked_status,0
180437951,player0,loui8sdstk
180437951,game_outcome,1
180437951,ranked_status,0
180439027,player0,loui8sdstk
180439027,player1,dicedstk
180439027,game_outcome,1
180439027,ranked_status,0
180447510,player0,loui8sdstk
180447510,game_outcome,0
180447510,ranked_status,0
180535304,player0,loui8sdstk
180535304,game_outcome,0
180535304,ranked_status,0
180535606,player0,loui8sdstk
180535606,game_outcome,1
180535606,ranked_status,0
180536729,player0,loui8sdstk
180536729,player1,endgamedos
180536729,game_outcome,1
180536729,ranked_status,0
180545120,player0,loui8sdstk
180545120,game_outcome,1
180545120,ranked_status,0
180829058,player0,loui8sdstk
180829058,game_outcome,0
180829058,ranked_status,0
180920131,player0,loui8sdstk
180920131,player1,bumster
180920131,game_outcome,0
180920131,ranked_status,1
180930734,player0,loui8sdstk
180930734,game_outcome,0
180930734,ranked_status,1
181013915,player0,loui8sdstk
181013915,player1,diggs
181013915,game_outcome,1
181013915,ranked_status,0
181234768,player0,bumster
181234768,player1,loui8sdstk
181234768,game_outcome,1
181234768,ranked_status,1
181242094,player0,loui8sdstk
181242094,player1,bumster
181242094,game_outcome,0
181242094,ranked_status,1
181243191,player0,loui8sdstk
181243191,game_outcome,1
181243191,ranked_status,1
181268414,player0,loui8sdstk
181268414,player1,dicedstk
181268414,game_outcome,0
181268414,ranked_status,0
181324255,player0,loui8sdstk
181324255,player1,diggs
181324255,game_outcome,1
181324255,ranked_status,0
181443674,player0,loui8sdstk
181443674,game_outcome,1
181443674,ranked_status,0
181506266,player0,loui8sdstk
181506266,game_outcome,1
181506266,ranked_status,0
181515337,player0,loui8sdstk
181515337,player1,dicedstk
181515337,game_outcome,0
181515337,ranked_status,0
181580155,player0,loui8sdstk
181580155,game_outcome,0
181580155,ranked_status,0
181580771,player0,loui8sdstk
181580771,game_outcome,1
181580771,ranked_status,0
182004478,player0,loui8sdstk
182004478,player1,dicedstk
182004478,game_outcome,1
182004478,ranked_status,0
182005642,player0,loui8sdstk
182005642,player1,dicedstk
182005642,game_outcome,1
182005642,ranked_status,0
182006135,player0,loui8sdstk
182006135,player1,dicedstk
182006135,game_outcome,1
182006135,ranked_status,0
182313590,player0,loui8sdstk
182313590,player1,dicedstk
182313590,game_outcome,0
182313590,ranked_status,0
183445915,player0,loui8sdstk
183445915,player1,dicedstk
183445915,game_outcome,1
183445915,ranked_status,0
183857949,player0,loui8sdstk
183857949,game_outcome,1
183857949,ranked_status,0
183908069,player0,loui8sdstk
183908069,game_outcome,1
183908069,ranked_status,0
183909238,player0,loui8sdstk
183909238,game_outcome,0
183909238,ranked_status,0
183960202,player0,loui8sdstk
183960202,game_outcome,1
183960202,ranked_status,0
184136710,player0,loui8sdstk
184136710,game_outcome,0
184136710,ranked_status,0
184176330,player0,loui8sdstk
184176330,game_outcome,0
184176330,ranked_status,0
184180239,player0,loui8sdstk
184180239,game_outcome,1
184180239,ranked_status,0
184190514,player0,loui8sdstk
184190514,game_outcome,0
184190514,ranked_status,0
184283278,player0,loui8sdstk
184283278,player1,smatties
184283278,player2,skandaras
184283278,player3,dicedstk
184283278,player4,endgamedos
184283278,game_outcome,0
184283278,ranked_status,0
184625316,player0,loui8sdstk
184625316,game_outcome,1
184625316,ranked_status,0
184633731,player0,loui8sdstk
184633731,game_outcome,0
184633731,ranked_status,0
184939730,player0,loui8sdstk
184939730,game_outcome,0
184939730,ranked_status,0
184990984,player0,loui8sdstk
184990984,game_outcome,1
184990984,ranked_status,0
185002133,player0,loui8sdstk
185002133,game_outcome,1
185002133,ranked_status,0
185096537,player0,loui8sdstk
185096537,game_outcome,1
185096537,ranked_status,0
185856164,player0,loui8sdstk
185856164,game_outcome,0
185856164,ranked_status,0
185864075,player0,loui8sdstk
185864075,game_outcome,1
185864075,ranked_status,0
185876046,player0,loui8sdstk
185876046,game_outcome,0
185876046,ranked_status,0
186046033,player0,loui8sdstk
186046033,game_outcome,0
186046033,ranked_status,0
186319073,player0,loui8sdstk
186319073,player1,diggs
186319073,game_outcome,0
186319073,ranked_status,0
188295330,player0,loui8sdstk
188295330,player1,dicedstk
188295330,game_outcome,0
188295330,ranked_status,0
188646498,player0,loui8sdstk
188646498,game_outcome,0
188646498,ranked_status,0
188657748,player0,loui8sdstk
188657748,game_outcome,1
188657748,ranked_status,0
188839012,player0,loui8sdstk
188839012,player1,skandaras
188839012,game_outcome,1
188839012,ranked_status,0
189534588,player0,loui8sdstk
189534588,game_outcome,0
189534588,ranked_status,0
189554884,player0,loui8sdstk
189554884,game_outcome,1
189554884,ranked_status,0
189556534,player0,loui8sdstk
189556534,game_outcome,1
189556534,ranked_status,0
189960000,player0,loui8sdstk
189960000,player1,diggs
189960000,game_outcome,0
189960000,ranked_status,0
199043521,player0,loui8sdstk
199043521,game_outcome,0
199043521,ranked_status,0
199051690,player0,loui8sdstk
199051690,game_outcome,1
199051690,ranked_status,0
199053316,player0,loui8sdstk
199053316,game_outcome,0
199053316,ranked_status,0
199100370,player0,loui8sdstk
199100370,player1,skandaras
199100370,game_outcome,1
199100370,ranked_status,0
199111593,player0,loui8sdstk
199111593,player1,skandaras
199111593,game_outcome,0
199111593,ranked_status,0
199987252,player0,loui8sdstk
199987252,game_outcome,1
199987252,ranked_status,0
199998026,player0,loui8sdstk
199998026,game_outcome,1
199998026,ranked_status,0
199999928,player0,loui8sdstk
199999928,player1,dicedstk
199999928,game_outcome,0
199999928,ranked_status,0
200048311,player0,loui8sdstk
200048311,game_outcome,0
200048311,ranked_status,0
200059462,player0,loui8sdstk
200059462,game_outcome,1
200059462,ranked_status,0
200130866,player0,loui8sdstk
200130866,game_outcome,1
200130866,ranked_status,0
167462253,player0,smatties
167462253,player1,skandaras
167462253,player2,loui9sdstk
167462253,game_outcome,0
167462253,ranked_status,0
167462911,player0,smatties
167462911,player1,skandaras
167462911,player2,loui9sdstk
167462911,game_outcome,1
167462911,ranked_status,0
167473634,player0,smatties
167473634,player1,skandaras
167473634,player2,loui9sdstk
167473634,game_outcome,1
167473634,ranked_status,0
167534399,player0,smatties
167534399,player1,skandaras
167534399,player2,loui9sdstk
167534399,game_outcome,1
167534399,ranked_status,0
168856100,player0,smatties
168856100,player1,loui9sdstk
168856100,player2,menelaus34
168856100,game_outcome,0
168856100,ranked_status,0
168866830,player0,smatties
168866830,player1,loui9sdstk
168866830,player2,menelaus34
168866830,game_outcome,0
168866830,ranked_status,0
169895484,player0,skandaras
169895484,player1,loui9sdstk
169895484,game_outcome,1
169895484,ranked_status,0
173462038,player0,smatties
173462038,player1,loui9sdstk
173462038,player2,dicedstk
173462038,player3,menelaus34
173462038,game_outcome,1
173462038,ranked_status,0
173797911,player0,skandaras
173797911,player1,loui9sdstk
173797911,player2,dicedstk
173797911,player3,menelaus34
173797911,game_outcome,0
173797911,ranked_status,0
173807171,player0,smatties
173807171,player1,skandaras
173807171,player2,loui9sdstk
173807171,player3,dicedstk
173807171,player4,menelaus34
173807171,game_outcome,0
173807171,ranked_status,0
175003590,player0,smatties
175003590,player1,skandaras
175003590,player2,loui9sdstk
175003590,player3,menelaus34
175003590,game_outcome,0
175003590,ranked_status,0
175014026,player0,smatties
175014026,player1,skandaras
175014026,player2,loui9sdstk
175014026,player3,menelaus34
175014026,game_outcome,0
175014026,ranked_status,0
175693103,player0,smatties
175693103,player1,skandaras
175693103,player2,bumster
175693103,player3,loui9sdstk
175693103,player4,menelaus34
175693103,game_outcome,0
175693103,ranked_status,0
175863818,player0,skandaras
175863818,player1,loui9sdstk
175863818,player2,menelaus34
175863818,game_outcome,0
175863818,ranked_status,0
176848108,player0,skandaras
176848108,player1,bumster
176848108,player2,loui9sdstk
176848108,player3,dicedstk
176848108,player4,menelaus34
176848108,game_outcome,0
176848108,ranked_status,0
178890139,player0,loui8sdstk
178890139,player1,skandaras
178890139,player2,menelaus34
178890139,game_outcome,1
178890139,ranked_status,0
178891356,player0,loui8sdstk
178891356,player1,skandaras
178891356,player2,menelaus34
178891356,game_outcome,0
178891356,ranked_status,0
178893915,player0,skandaras
178893915,player1,menelaus34
178893915,game_outcome,1
178893915,ranked_status,0
178900471,player0,loui8sdstk
178900471,player1,skandaras
178900471,player2,menelaus34
178900471,game_outcome,0
178900471,ranked_status,0
178904166,player0,skandaras
178904166,player1,menelaus34
178904166,game_outcome,0
178904166,ranked_status,0
178904939,player0,skandaras
178904939,player1,dicedstk
178904939,player2,menelaus34
178904939,game_outcome,0
178904939,ranked_status,0
178905617,player0,skandaras
178905617,player1,dicedstk
178905617,player2,menelaus34
178905617,game_outcome,0
178905617,ranked_status,0
179104913,player0,menelaus34
179104913,game_outcome,0
179104913,ranked_status,1
179111861,player0,menelaus34
179111861,game_outcome,1
179111861,ranked_status,1
179590344,player0,menelaus34
179590344,game_outcome,1
179590344,ranked_status,1
179878188,player0,menelaus34
179878188,game_outcome,1
179878188,ranked_status,1
179879855,player0,menelaus34
179879855,game_outcome,1
179879855,ranked_status,1
180117114,player0,menelaus34
180117114,game_outcome,0
180117114,ranked_status,1
180152084,player0,menelaus34
180152084,game_outcome,0
180152084,ranked_status,1
180368021,player0,menelaus34
180368021,game_outcome,1
180368021,ranked_status,1
180372904,player0,dicedstk
180372904,player1,menelaus34
180372904,game_outcome,1
180372904,ranked_status,0
180383404,player0,menelaus34
180383404,game_outcome,1
180383404,ranked_status,1
180389348,player0,bumster
180389348,player1,menelaus34
180389348,player2,dicedstk
180389348,game_outcome,1
180389348,ranked_status,1
180392811,player0,dicedstk
180392811,player1,menelaus34
180392811,game_outcome,1
180392811,ranked_status,0
180405973,player0,menelaus34
180405973,game_outcome,1
180405973,ranked_status,1
180467632,player0,menelaus34
180467632,game_outcome,1
180467632,ranked_status,1
180546297,player0,dicedstk
180546297,player1,menelaus34
180546297,game_outcome,1
180546297,ranked_status,0
180583863,player0,menelaus34
180583863,game_outcome,0
180583863,ranked_status,1
180584809,player0,menelaus34
180584809,game_outcome,1
180584809,ranked_status,1
180714867,player0,menelaus34
180714867,game_outcome,1
180714867,ranked_status,0
180715449,player0,dicedstk
180715449,player1,menelaus34
180715449,game_outcome,1
180715449,ranked_status,0
180753612,player0,menelaus34
180753612,game_outcome,1
180753612,ranked_status,0
180847355,player0,loui8sdstk
180847355,player1,menelaus34
180847355,player2,bumster
180847355,game_outcome,0
180847355,ranked_status,1
180912198,player0,loui8sdstk
180912198,player1,menelaus34
180912198,player2,bumster
180912198,game_outcome,1
180912198,ranked_status,1
181267680,player0,dicedstk
181267680,player1,menelaus34
181267680,game_outcome,1
181267680,ranked_status,0
181377539,player0,menelaus34
181377539,game_outcome,0
181377539,ranked_status,0
181378686,player0,menelaus34
181378686,game_outcome,1
181378686,ranked_status,1
181414825,player0,menelaus34
181414825,game_outcome,1
181414825,ranked_status,1
181445210,player0,dicedstk
181445210,player1,menelaus34
181445210,game_outcome,0
181445210,ranked_status,0
181454142,player0,dicedstk
181454142,player1,menelaus34
181454142,game_outcome,1
181454142,ranked_status,0
181454791,player0,dicedstk
181454791,player1,menelaus34
181454791,game_outcome,1
181454791,ranked_status,0
181484528,player0,dicedstk
181484528,player1,bumster
181484528,player2,menelaus34
181484528,game_outcome,1
181484528,ranked_status,1
181491795,player0,dicedstk
181491795,player1,menelaus34
181491795,player2,bumster
181491795,game_outcome,1
181491795,ranked_status,1
181492990,player0,bumster
181492990,player1,menelaus34
181492990,player2,dicedstk
181492990,game_outcome,1
181492990,ranked_status,1
181587318,player0,menelaus34
181587318,game_outcome,1
181587318,ranked_status,0
181607742,player0,menelaus34
181607742,game_outcome,1
181607742,ranked_status,0
181608363,player0,menelaus34
181608363,game_outcome,0
181608363,ranked_status,0
181966802,player0,menelaus34
181966802,game_outcome,0
181966802,ranked_status,1
182006731,player0,dicedstk
182006731,player1,menelaus34
182006731,game_outcome,1
182006731,ranked_status,0
182020709,player0,menelaus34
182020709,game_outcome,0
182020709,ranked_status,1
182021588,player0,menelaus34
182021588,game_outcome,0
182021588,ranked_status,1
182085337,player0,dicedstk
182085337,player1,menelaus34
182085337,game_outcome,1
182085337,ranked_status,0
182179884,player0,dicedstk
182179884,player1,menelaus34
182179884,game_outcome,1
182179884,ranked_status,0
182316837,player0,loui8sdstk
182316837,player1,dicedstk
182316837,player2,menelaus34
182316837,game_outcome,1
182316837,ranked_status,0
182317686,player0,loui8sdstk
182317686,player1,dicedstk
182317686,player2,menelaus34
182317686,game_outcome,0
182317686,ranked_status,0
182324528,player0,dicedstk
182324528,player1,menelaus34
182324528,game_outcome,1
182324528,ranked_status,0
182325137,player0,dicedstk
182325137,player1,menelaus34
182325137,game_outcome,1
182325137,ranked_status,0
184139729,player0,menelaus34
184139729,game_outcome,1
184139729,ranked_status,1
184161856,player0,menelaus34
184161856,game_outcome,1
184161856,ranked_status,1
184173169,player0,dicedstk
184173169,player1,menelaus34
184173169,game_outcome,1
184173169,ranked_status,0
184215597,player0,endgamedos
184215597,player1,menelaus34
184215597,game_outcome,0
184215597,ranked_status,1
184217231,player0,dicedstk
184217231,player1,menelaus34
184217231,game_outcome,1
184217231,ranked_status,0
184287211,player0,dicedstk
184287211,player1,menelaus34
184287211,game_outcome,0
184287211,ranked_status,0
198714640,player0,menelaus34
198714640,game_outcome,0
198714640,ranked_status,1
198781557,player0,skandaras
198781557,player1,menelaus34
198781557,game_outcome,1
198781557,ranked_status,1
198783404,player0,skandaras
198783404,player1,dicedstk
198783404,player2,menelaus34
198783404,game_outcome,1
198783404,ranked_status,0
199155296,player0,menelaus34
199155296,game_outcome,1
199155296,ranked_status,1
199159101,player0,skandaras
199159101,player1,dicedstk
199159101,player2,menelaus34
199159101,game_outcome,1
199159101,ranked_status,1
199296553,player0,menelaus34
199296553,game_outcome,1
199296553,ranked_status,1
199325715,player0,menelaus34
199325715,game_outcome,0
199325715,ranked_status,1
199335204,player0,menelaus34
199335204,game_outcome,1
199335204,ranked_status,1
199344963,player0,dicedstk
199344963,player1,menelaus34
199344963,game_outcome,1
199344963,ranked_status,1
199353152,player0,dicedstk
199353152,player1,menelaus34
199353152,game_outcome,0
199353152,ranked_status,1
199950575,player0,menelaus34
199950575,game_outcome,0
199950575,ranked_status,1
199961214,player0,menelaus34
199961214,game_outcome,1
199961214,ranked_status,1
176043819,player0,mwaxy
176043819,game_outcome,1
176043819,ranked_status,0
176045823,player0,mwaxy
176045823,game_outcome,0
176045823,ranked_status,0
176046647,player0,mwaxy
176046647,game_outcome,1
176046647,ranked_status,0
176101243,player0,mwaxy
176101243,game_outcome,1
176101243,ranked_status,0
176108703,player0,mwaxy
176108703,game_outcome,1
176108703,ranked_status,0
176111411,player0,mwaxy
176111411,game_outcome,1
176111411,ranked_status,0
176113489,player0,mwaxy
176113489,game_outcome,0
176113489,ranked_status,0
176127263,player0,mwaxy
176127263,player1,muncheroo
176127263,player2,diggs
176127263,player3,bumster
176127263,player4,menelaus34
176127263,game_outcome,1
176127263,ranked_status,1
176132964,player0,mwaxy
176132964,player1,menelaus34
176132964,player2,bumster
176132964,player3,diggs
176132964,player4,muncheroo
176132964,game_outcome,1
176132964,ranked_status,1
176167442,player0,mwaxy
176167442,game_outcome,0
176167442,ranked_status,0
176167615,player0,mwaxy
176167615,game_outcome,1
176167615,ranked_status,0
176176778,player0,mwaxy
176176778,game_outcome,0
176176778,ranked_status,0
176212335,player0,mwaxy
176212335,player1,skandaras
176212335,player2,bumster
176212335,game_outcome,1
176212335,ranked_status,1
176274063,player0,mwaxy
176274063,game_outcome,0
176274063,ranked_status,0
176274643,player0,mwaxy
176274643,game_outcome,0
176274643,ranked_status,0
176288788,player0,mwaxy
176288788,game_outcome,1
176288788,ranked_status,0
176351370,player0,mwaxy
176351370,game_outcome,1
176351370,ranked_status,0
176351798,player0,mwaxy
176351798,game_outcome,0
176351798,ranked_status,0
184125950,player0,loui8sdstk
184125950,player1,mwaxy
184125950,game_outcome,0
184125950,ranked_status,0
185568807,player0,mwaxy
185568807,game_outcome,1
185568807,ranked_status,0
185590561,player0,mwaxy
185590561,game_outcome,1
185590561,ranked_status,0
185592193,player0,mwaxy
185592193,game_outcome,1
185592193,ranked_status,0
185593874,player0,mwaxy
185593874,game_outcome,1
185593874,ranked_status,0
185627963,player0,mwaxy
185627963,player1,endgamedos
185627963,game_outcome,1
185627963,ranked_status,1
185628632,player0,mwaxy
185628632,player1,endgamedos
185628632,game_outcome,0
185628632,ranked_status,1
185633296,player0,mwaxy
185633296,game_outcome,0
185633296,ranked_status,0
185634575,player0,mwaxy
185634575,game_outcome,1
185634575,ranked_status,0
185725222,player0,mwaxy
185725222,game_outcome,0
185725222,ranked_status,0
185731894,player0,mwaxy
185731894,game_outcome,1
185731894,ranked_status,0
185774158,player0,mwaxy
185774158,game_outcome,1
185774158,ranked_status,0
185786424,player0,mwaxy
185786424,game_outcome,1
185786424,ranked_status,0
185806834,player0,mwaxy
185806834,game_outcome,1
185806834,ranked_status,0
185837882,player0,mwaxy
185837882,game_outcome,0
185837882,ranked_status,0
185846014,player0,mwaxy
185846014,game_outcome,0
185846014,ranked_status,0
185868298,player0,mwaxy
185868298,game_outcome,0
185868298,ranked_status,0
185880345,player0,mwaxy
185880345,game_outcome,0
185880345,ranked_status,0
185897242,player0,mwaxy
185897242,game_outcome,0
185897242,ranked_status,0
185905585,player0,mwaxy
185905585,game_outcome,0
185905585,ranked_status,0
185922313,player0,mwaxy
185922313,game_outcome,1
185922313,ranked_status,1
186018737,player0,mwaxy
186018737,game_outcome,1
186018737,ranked_status,0
186048318,player0,mwaxy
186048318,game_outcome,1
186048318,ranked_status,0
186149984,player0,mwaxy
186149984,game_outcome,0
186149984,ranked_status,0
186248628,player0,mwaxy
186248628,player1,ridethellama
186248628,game_outcome,1
186248628,ranked_status,0
186253159,player0,mwaxy
186253159,game_outcome,0
186253159,ranked_status,0
186274732,player0,mwaxy
186274732,game_outcome,0
186274732,ranked_status,0
186282388,player0,mwaxy
186282388,game_outcome,0
186282388,ranked_status,0
186708808,player0,mwaxy
186708808,game_outcome,1
186708808,ranked_status,0
188332321,player0,mwaxy
188332321,game_outcome,1
188332321,ranked_status,0
188333544,player0,mwaxy
188333544,game_outcome,1
188333544,ranked_status,0
188383043,player0,mwaxy
188383043,game_outcome,1
188383043,ranked_status,0
188384713,player0,mwaxy
188384713,game_outcome,0
188384713,ranked_status,0
188390737,player0,mwaxy
188390737,game_outcome,1
188390737,ranked_status,0
188391850,player0,mwaxy
188391850,game_outcome,1
188391850,ranked_status,0
188502281,player0,mwaxy
188502281,game_outcome,0
188502281,ranked_status,0
188504498,player0,mwaxy
188504498,game_outcome,1
188504498,ranked_status,0
188505394,player0,mwaxy
188505394,player1,endgamedos
188505394,game_outcome,0
188505394,ranked_status,0
188516772,player0,mwaxy
188516772,player1,endgamedos
188516772,game_outcome,1
188516772,ranked_status,0
188547397,player0,mwaxy
188547397,player1,skandaras
188547397,player2,diggs
188547397,player3,endgamedos
188547397,game_outcome,1
188547397,ranked_status,1
188556344,player0,mwaxy
188556344,player1,skandaras
188556344,player2,diggs
188556344,player3,endgamedos
188556344,game_outcome,1
188556344,ranked_status,1
188604193,player0,mwaxy
188604193,player1,skandaras
188604193,player2,dicedstk
188604193,player3,diggs
188604193,game_outcome,1
188604193,ranked_status,1
188615258,player0,mwaxy
188615258,player1,skandaras
188615258,player2,dicedstk
188615258,player3,diggs
188615258,game_outcome,0
188615258,ranked_status,1
188865928,player0,mwaxy
188865928,game_outcome,0
188865928,ranked_status,0
188867098,player0,mwaxy
188867098,game_outcome,1
188867098,ranked_status,0
188868394,player0,mwaxy
188868394,game_outcome,0
188868394,ranked_status,0
188900253,player0,mwaxy
188900253,game_outcome,0
188900253,ranked_status,0
188937166,player0,mwaxy
188937166,game_outcome,1
188937166,ranked_status,0
189236660,player0,mwaxy
189236660,game_outcome,0
189236660,ranked_status,0
199243018,player0,mwaxy
199243018,game_outcome,1
199243018,ranked_status,1
199319638,player0,mwaxy
199319638,game_outcome,1
199319638,ranked_status,1
199413346,player0,mwaxy
199413346,game_outcome,1
199413346,ranked_status,1
199667702,player0,mwaxy
199667702,game_outcome,0
199667702,ranked_status,1
199687815,player0,mwaxy
199687815,game_outcome,0
199687815,ranked_status,1
199724568,player0,mwaxy
199724568,game_outcome,1
199724568,ranked_status,1
199752885,player0,mwaxy
199752885,game_outcome,1
199752885,ranked_status,1
199820605,player0,mwaxy
199820605,game_outcome,0
199820605,ranked_status,1
199842810,player0,mwaxy
199842810,game_outcome,1
199842810,ranked_status,1
199854139,player0,mwaxy
199854139,game_outcome,0
199854139,ranked_status,1
199950359,player0,mwaxy
199950359,game_outcome,1
199950359,ranked_status,1
199994589,player0,mwaxy
199994589,game_outcome,0
199994589,ranked_status,1
179859510,player0,loui8sdstk
179859510,player1,skandaras
179859510,player2,menelaus34
179859510,game_outcome,1
179859510,ranked_status,0
179881482,player0,loui8sdstk
179881482,player1,skandaras
179881482,game_outcome,1
179881482,ranked_status,0
179888831,player0,loui8sdstk
179888831,player1,skandaras
179888831,game_outcome,1
179888831,ranked_status,0
179900112,player0,loui8sdstk
179900112,player1,skandaras
179900112,game_outcome,1
179900112,ranked_status,0
179900716,player0,loui8sdstk
179900716,player1,skandaras
179900716,game_outcome,0
179900716,ranked_status,0
179901443,player0,loui8sdstk
179901443,player1,skandaras
179901443,game_outcome,1
179901443,ranked_status,0
179909190,player0,loui8sdstk
179909190,player1,skandaras
179909190,game_outcome,1
179909190,ranked_status,0
179909689,player0,loui8sdstk
179909689,player1,skandaras
179909689,game_outcome,1
179909689,ranked_status,0
