game_id,attr,val
179941399,player0,loui8sdstk
179941399,player1,skandaras
179941399,player2,dicedstk
179941399,game_outcome,1
179941399,ranked_status,0
179950281,player0,loui8sdstk
179950281,player1,skandaras
179950281,game_outcome,1
179950281,ranked_status,0
179951612,player0,loui8sdstk
179951612,player1,skandaras
179951612,player2,dicedstk
179951612,game_outcome,0
179951612,ranked_status,0
180062744,player0,skandaras
180062744,player1,dicedstk
180062744,game_outcome,1
180062744,ranked_status,0
180089492,player0,loui8sdstk
180089492,player1,skandaras
180089492,game_outcome,0
180089492,ranked_status,0
180130313,player0,loui8sdstk
180130313,player1,skandaras
180130313,game_outcome,0
180130313,ranked_status,0
180131554,player0,loui8sdstk
180131554,player1,skandaras
180131554,player2,menelaus34
180131554,game_outcome,0
180131554,ranked_status,0
180132740,player0,skandaras
180132740,game_outcome,0
180132740,ranked_status,0
180140548,player0,skandaras
180140548,player1,menelaus34
180140548,game_outcome,0
180140548,ranked_status,0
180141806,player0,loui8sdstk
180141806,player1,skandaras
180141806,game_outcome,0
180141806,ranked_status,0
180142663,player0,skandaras
180142663,game_outcome,0
180142663,ranked_status,0
180716186,player0,loui8sdstk
180716186,player1,skandaras
180716186,player2,dicedstk
180716186,game_outcome,1
180716186,ranked_status,0
180716826,player0,loui8sdstk
180716826,player1,skandaras
180716826,player2,dicedstk
180716826,game_outcome,0
180716826,ranked_status,0
180774789,player0,skandaras
180774789,game_outcome,1
180774789,ranked_status,0
180775625,player0,skandaras
180775625,player1,dicedstk
180775625,game_outcome,0
180775625,ranked_status,0
180776296,player0,skandaras
180776296,player1,dicedstk
180776296,player2,menelaus34
180776296,game_outcome,0
180776296,ranked_status,0
180812044,player0,skandaras
180812044,game_outcome,0
180812044,ranked_status,0
180813532,player0,loui8sdstk
180813532,player1,skandaras
180813532,game_outcome,1
180813532,ranked_status,0
180822584,player0,skandaras
180822584,game_outcome,1
180822584,ranked_status,0
180823015,player0,skandaras
180823015,game_outcome,1
180823015,ranked_status,0
180845184,player0,skandaras
180845184,player1,menelaus34
180845184,player2,bumster
180845184,player3,loui8sdstk
180845184,game_outcome,0
180845184,ranked_status,1
181036498,player0,diggs
181036498,player1,bumster
181036498,player2,skandaras
181036498,player3,dicedstk
181036498,player4,loui8sdstk
181036498,game_outcome,0
181036498,ranked_status,1
181052643,player0,dicedstk
181052643,player1,diggs
181052643,player2,skandaras
181052643,player3,endgamedos
181052643,game_outcome,0
181052643,ranked_status,1
181054398,player0,endgamedos
181054398,player1,dicedstk
181054398,player2,diggs
181054398,player3,skandaras
181054398,game_outcome,1
181054398,ranked_status,1
181074800,player0,skandaras
181074800,game_outcome,0
181074800,ranked_status,0
181104292,player0,skandaras
181104292,player1,endgamedos
181104292,game_outcome,1
181104292,ranked_status,1
181116460,player0,skandaras
181116460,player1,diggs
181116460,player2,dicedstk
181116460,player3,menelaus34
181116460,game_outcome,1
181116460,ranked_status,1
181192156,player0,skandaras
181192156,game_outcome,1
181192156,ranked_status,0
181194091,player0,skandaras
181194091,game_outcome,0
181194091,ranked_status,0
181195027,player0,skandaras
181195027,game_outcome,0
181195027,ranked_status,0
181195433,player0,skandaras
181195433,game_outcome,0
181195433,ranked_status,0
181213452,player0,skandaras
181213452,game_outcome,1
181213452,ranked_status,0
181217522,player0,skandaras
181217522,player1,dicedstk
181217522,player2,menelaus34
181217522,game_outcome,1
181217522,ranked_status,0
181226871,player0,skandaras
181226871,player1,dicedstk
181226871,player2,endgamedos
181226871,game_outcome,1
181226871,ranked_status,1
181262135,player0,skandaras
181262135,game_outcome,1
181262135,ranked_status,0
181262369,player0,skandaras
181262369,game_outcome,0
181262369,ranked_status,0
181262822,player0,skandaras
181262822,game_outcome,1
181262822,ranked_status,0
181271666,player0,skandaras
181271666,game_outcome,0
181271666,ranked_status,0
181751943,player0,loui8sdstk
181751943,player1,skandaras
181751943,game_outcome,0
181751943,ranked_status,0
181752869,player0,loui8sdstk
181752869,player1,skandaras
181752869,game_outcome,1
181752869,ranked_status,0
181762047,player0,loui8sdstk
181762047,player1,skandaras
181762047,game_outcome,1
181762047,ranked_status,0
181832006,player0,loui8sdstk
181832006,player1,skandaras
181832006,game_outcome,0
181832006,ranked_status,0
182107949,player0,loui8sdstk
182107949,player1,skandaras
182107949,player2,diggs
182107949,player3,menelaus34
182107949,game_outcome,0
182107949,ranked_status,1
182175409,player0,loui8sdstk
182175409,player1,skandaras
182175409,game_outcome,0
182175409,ranked_status,0
182589359,player0,loui8sdstk
182589359,player1,skandaras
182589359,game_outcome,0
182589359,ranked_status,0
182599578,player0,loui8sdstk
182599578,player1,skandaras
182599578,game_outcome,0
182599578,ranked_status,0
182815756,player0,loui8sdstk
182815756,player1,skandaras
182815756,game_outcome,1
182815756,ranked_status,0
182816678,player0,loui8sdstk
182816678,player1,skandaras
182816678,game_outcome,0
182816678,ranked_status,0
183130662,player0,skandaras
183130662,player1,endgamedos
183130662,game_outcome,0
183130662,ranked_status,1
183183059,player0,skandaras
183183059,player1,bumster
183183059,player2,dicedstk
183183059,game_outcome,0
183183059,ranked_status,1
183225656,player0,skandaras
183225656,game_outcome,1
183225656,ranked_status,0
183227846,player0,loui8sdstk
183227846,player1,skandaras
183227846,player2,endgamedos
183227846,game_outcome,0
183227846,ranked_status,0
183228736,player0,loui8sdstk
183228736,player1,skandaras
183228736,game_outcome,1
183228736,ranked_status,0
183234276,player0,skandaras
183234276,game_outcome,0
183234276,ranked_status,0
183236706,player0,loui8sdstk
183236706,player1,skandaras
183236706,game_outcome,0
183236706,ranked_status,0
183407196,player0,loui8sdstk
183407196,player1,skandaras
183407196,player2,dicedstk
183407196,game_outcome,1
183407196,ranked_status,0
183408649,player0,loui8sdstk
183408649,player1,skandaras
183408649,game_outcome,0
183408649,ranked_status,0
183449729,player0,loui8sdstk
183449729,player1,skandaras
183449729,player2,dicedstk
183449729,game_outcome,1
183449729,ranked_status,0
184163564,player0,loui8sdstk
184163564,player1,skandaras
184163564,game_outcome,0
184163564,ranked_status,0
184164758,player0,loui8sdstk
184164758,player1,skandaras
184164758,game_outcome,0
184164758,ranked_status,0
184175600,player0,loui8sdstk
184175600,player1,skandaras
184175600,game_outcome,0
184175600,ranked_status,0
184201916,player0,loui8sdstk
184201916,player1,skandaras
184201916,player2,endgamedos
184201916,game_outcome,0
184201916,ranked_status,0
184207603,player0,loui8sdstk
184207603,player1,skandaras
184207603,game_outcome,0
184207603,ranked_status,0
184212994,player0,loui8sdstk
184212994,player1,skandaras
184212994,game_outcome,1
184212994,ranked_status,0
184218860,player0,loui8sdstk
184218860,player1,skandaras
184218860,game_outcome,1
184218860,ranked_status,0
184355345,player0,loui8sdstk
184355345,player1,skandaras
184355345,player2,dicedstk
184355345,game_outcome,0
184355345,ranked_status,0
184622510,player0,skandaras
184622510,player1,dicedstk
184622510,game_outcome,0
184622510,ranked_status,0
185105669,player0,skandaras
185105669,player1,dicedstk
185105669,game_outcome,1
185105669,ranked_status,0
185229792,player0,loui8sdstk
185229792,player1,skandaras
185229792,game_outcome,0
185229792,ranked_status,0
185289870,player0,loui8sdstk
185289870,player1,skandaras
185289870,game_outcome,1
185289870,ranked_status,0
185296992,player0,loui8sdstk
185296992,player1,skandaras
185296992,game_outcome,1
185296992,ranked_status,0
185298387,player0,loui8sdstk
185298387,player1,skandaras
185298387,game_outcome,0
185298387,ranked_status,0
185321885,player0,loui8sdstk
185321885,player1,skandaras
185321885,game_outcome,1
185321885,ranked_status,0
186054294,player0,skandaras
186054294,player1,loui9sdstk
186054294,game_outcome,1
186054294,ranked_status,0
186192582,player0,skandaras
186192582,game_outcome,0
186192582,ranked_status,0
186308646,player0,skandaras
186308646,player1,endgamedos
186308646,game_outcome,0
186308646,ranked_status,1
186424488,player0,skandaras
186424488,player1,loui9sdstk
186424488,game_outcome,1
186424488,ranked_status,0
186513007,player0,skandaras
186513007,player1,bumster
186513007,player2,diggs
186513007,player3,endgamedos
186513007,game_outcome,0
186513007,ranked_status,1
186522253,player0,skandaras
186522253,player1,bumster
186522253,player2,diggs
186522253,player3,endgamedos
186522253,game_outcome,0
186522253,ranked_status,1
186726285,player0,loui8sdstk
186726285,player1,skandaras
186726285,game_outcome,1
186726285,ranked_status,0
188957933,player0,skandaras
188957933,player1,endgamedos
188957933,game_outcome,0
188957933,ranked_status,1
188969591,player0,skandaras
188969591,player1,dicedstk
188969591,game_outcome,1
188969591,ranked_status,0
189021282,player0,loui8sdstk
189021282,player1,skandaras
189021282,player2,dicedstk
189021282,game_outcome,1
189021282,ranked_status,0
189069628,player0,loui8sdstk
189069628,player1,skandaras
189069628,player2,dicedstk
189069628,game_outcome,0
189069628,ranked_status,0
189077509,player0,loui8sdstk
189077509,player1,skandaras
189077509,player2,dicedstk
189077509,game_outcome,1
189077509,ranked_status,0
189090636,player0,loui8sdstk
189090636,player1,skandaras
189090636,player2,dicedstk
189090636,game_outcome,1
189090636,ranked_status,0
189092564,player0,skandaras
189092564,player1,dicedstk
189092564,game_outcome,1
189092564,ranked_status,0
189095901,player0,skandaras
189095901,player1,dicedstk
189095901,game_outcome,0
189095901,ranked_status,0
189134655,player0,skandaras
189134655,player1,bumster
189134655,game_outcome,1
189134655,ranked_status,1
189368750,player0,loui8sdstk
189368750,player1,skandaras
189368750,game_outcome,0
189368750,ranked_status,0
189376001,player0,loui8sdstk
189376001,player1,skandaras
189376001,game_outcome,0
189376001,ranked_status,0
189380971,player0,loui8sdstk
189380971,player1,skandaras
189380971,game_outcome,0
189380971,ranked_status,0
189445777,player0,loui8sdstk
189445777,player1,skandaras
189445777,game_outcome,1
189445777,ranked_status,0
189456771,player0,loui8sdstk
189456771,player1,skandaras
189456771,game_outcome,0
189456771,ranked_status,0
189600770,player0,loui8sdstk
189600770,player1,skandaras
189600770,game_outcome,1
189600770,ranked_status,0
189890849,player0,skandaras
189890849,player1,dicedstk
189890849,player2,diggs
189890849,game_outcome,0
189890849,ranked_status,0
189935514,player0,loui8sdstk
189935514,player1,skandaras
189935514,player2,diggs
189935514,game_outcome,0
189935514,ranked_status,0
189937732,player0,loui8sdstk
189937732,player1,skandaras
189937732,player2,diggs
189937732,game_outcome,1
189937732,ranked_status,0
199246410,player0,loui8sdstk
199246410,player1,skandaras
199246410,player2,dicedstk
199246410,game_outcome,0
199246410,ranked_status,0
199247575,player0,loui8sdstk
199247575,player1,mwaxy
199247575,player2,skandaras
199247575,player3,dicedstk
199247575,game_outcome,0
199247575,ranked_status,1
199249051,player0,loui8sdstk
199249051,player1,mwaxy
199249051,player2,skandaras
199249051,player3,dicedstk
199249051,game_outcome,0
199249051,ranked_status,1
199327212,player0,mwaxy
199327212,player1,skandaras
199327212,player2,menelaus34
199327212,game_outcome,1
199327212,ranked_status,1
199432187,player0,skandaras
199432187,player1,dicedstk
199432187,game_outcome,1
199432187,ranked_status,0
199434348,player0,loui8sdstk
199434348,player1,skandaras
199434348,player2,dicedstk
199434348,player3,menelaus34
199434348,game_outcome,0
199434348,ranked_status,1
199558097,player0,skandaras
199558097,player1,dicedstk
199558097,game_outcome,1
199558097,ranked_status,0
199698886,player0,loui8sdstk
199698886,player1,skandaras
199698886,game_outcome,1
199698886,ranked_status,0
199700389,player0,loui8sdstk
199700389,player1,skandaras
199700389,game_outcome,1
199700389,ranked_status,1
199821779,player0,loui8sdstk
199821779,player1,skandaras
199821779,player2,menelaus34
199821779,game_outcome,1
199821779,ranked_status,1
199923495,player0,skandaras
199923495,player1,dicedstk
199923495,game_outcome,0
199923495,ranked_status,0
199935982,player0,skandaras
199935982,player1,dicedstk
199935982,game_outcome,0
199935982,ranked_status,0
199942968,player0,skandaras
199942968,player1,dicedstk
199942968,player2,menelaus34
199942968,game_outcome,0
199942968,ranked_status,1
199944126,player0,mwaxy
199944126,player1,skandaras
199944126,player2,dicedstk
199944126,player3,menelaus34
199944126,game_outcome,0
199944126,ranked_status,1
200006169,player0,skandaras
200006169,player1,dicedstk
200006169,player2,diggs
200006169,player3,menelaus34
200006169,game_outcome,1
200006169,ranked_status,1
200007525,player0,mwaxy
200007525,player1,skandaras
200007525,player2,dicedstk
200007525,player3,diggs
200007525,player4,menelaus34
200007525,game_outcome,1
200007525,ranked_status,1
200009423,player0,mwaxy
200009423,player1,skandaras
200009423,player2,dicedstk
200009423,player3,diggs
200009423,player4,menelaus34
200009423,game_outcome,0
200009423,ranked_status,1
200031059,player0,mwaxy
200031059,player1,skandaras
200031059,player2,dicedstk
200031059,game_outcome,0
200031059,ranked_status,0
200045038,player0,loui8sdstk
200045038,player1,mwaxy
200045038,player2,skandaras
200045038,player3,diggs
200045038,game_outcome,0
200045038,ranked_status,1
200055665,player0,loui8sdstk
200055665,player1,skandaras
200055665,player2,diggs
200055665,game_outcome,1
200055665,ranked_status,1
200115991,player0,loui8sdstk
200115991,player1,mwaxy
200115991,player2,skandaras
200115991,player3,dicedstk
200115991,player4,diggs
200115991,game_outcome,1
200115991,ranked_status,1
176178735,player0,mwaxy
176178735,player1,smatties
176178735,player2,skandaras
176178735,player3,bumster
176178735,player4,dicedstk
176178735,game_outcome,0
176178735,ranked_status,0
176179085,player0,mwaxy
176179085,player1,smatties
176179085,player2,skandaras
176179085,player3,bumster
176179085,player4,dicedstk
176179085,game_outcome,0
176179085,ranked_status,0
176340965,player0,smatties
176340965,player1,skandaras
176340965,player2,loui9sdstk
176340965,player3,dicedstk
176340965,player4,menelaus34
176340965,game_outcome,0
176340965,ranked_status,0
176342513,player0,smatties
176342513,player1,skandaras
176342513,player2,loui9sdstk
176342513,player3,dicedstk
176342513,player4,menelaus34
176342513,game_outcome,1
176342513,ranked_status,0
176342971,player0,smatties
176342971,player1,skandaras
176342971,player2,loui9sdstk
176342971,player3,dicedstk
176342971,player4,menelaus34
176342971,game_outcome,1
176342971,ranked_status,0
176351489,player0,smatties
176351489,player1,skandaras
176351489,player2,loui9sdstk
176351489,player3,dicedstk
176351489,player4,menelaus34
176351489,game_outcome,0
176351489,ranked_status,0
176353333,player0,smatties
176353333,player1,skandaras
176353333,player2,loui9sdstk
176353333,player3,dicedstk
176353333,player4,menelaus34
176353333,game_outcome,1
176353333,ranked_status,0
176728050,player0,loui8sdstk
176728050,player1,smatties
176728050,player2,skandaras
176728050,game_outcome,1
176728050,ranked_status,0
176738342,player0,loui8sdstk
176738342,player1,smatties
176738342,player2,skandaras
176738342,game_outcome,0
176738342,ranked_status,0
176738793,player0,loui8sdstk
176738793,player1,smatties
176738793,player2,skandaras
176738793,game_outcome,0
176738793,ranked_status,0
177118769,player0,loui8sdstk
177118769,player1,smatties
177118769,player2,dicedstk
177118769,game_outcome,1
177118769,ranked_status,0
177571962,player0,loui8sdstk
177571962,player1,smatties
177571962,player2,dicedstk
177571962,game_outcome,0
177571962,ranked_status,0
177628756,player0,loui8sdstk
177628756,player1,smatties
177628756,player2,skandaras
177628756,game_outcome,1
177628756,ranked_status,0
177637803,player0,smatties
177637803,player1,skandaras
177637803,player2,menelaus34
177637803,game_outcome,0
177637803,ranked_status,0
178152014,player0,smatties
178152014,player1,skandaras
178152014,player2,dicedstk
178152014,game_outcome,1
178152014,ranked_status,0
178260971,player0,loui8sdstk
178260971,player1,smatties
178260971,player2,skandaras
178260971,game_outcome,0
178260971,ranked_status,0
178279785,player0,smatties
178279785,player1,skandaras
178279785,game_outcome,1
178279785,ranked_status,0
178337735,player0,smatties
178337735,player1,skandaras
178337735,player2,dicedstk
178337735,player3,menelaus34
178337735,game_outcome,0
178337735,ranked_status,0
178349468,player0,menelaus34
178349468,player1,bumster
178349468,player2,smatties
178349468,player3,skandaras
178349468,game_outcome,0
178349468,ranked_status,1
178360878,player0,menelaus34
178360878,player1,smatties
178360878,player2,skandaras
178360878,player3,bumster
178360878,game_outcome,1
178360878,ranked_status,1
181016830,player0,loui8sdstk
181016830,player1,smatties
181016830,player2,skandaras
181016830,game_outcome,1
181016830,ranked_status,0
181038353,player0,diggs
181038353,player1,smatties
181038353,player2,loui8sdstk
181038353,player3,skandaras
181038353,player4,dicedstk
181038353,game_outcome,1
181038353,ranked_status,1
181073529,player0,smatties
181073529,player1,skandaras
181073529,player2,endgamedos
181073529,game_outcome,0
181073529,ranked_status,0
181075206,player0,smatties
181075206,player1,skandaras
181075206,player2,dicedstk
181075206,game_outcome,1
181075206,ranked_status,0
181083640,player0,smatties
181083640,player1,skandaras
181083640,player2,endgamedos
181083640,game_outcome,1
181083640,ranked_status,0
181084159,player0,smatties
181084159,player1,skandaras
181084159,game_outcome,0
181084159,ranked_status,0
181086085,player0,loui8sdstk
181086085,player1,smatties
181086085,player2,skandaras
181086085,player3,dicedstk
181086085,player4,menelaus34
181086085,game_outcome,1
181086085,ranked_status,0
181086687,player0,loui8sdstk
181086687,player1,smatties
181086687,player2,skandaras
181086687,player3,dicedstk
181086687,player4,menelaus34
181086687,game_outcome,0
181086687,ranked_status,0
181216768,player0,loui8sdstk
181216768,player1,smatties
181216768,player2,skandaras
181216768,player3,endgamedos
181216768,player4,menelaus34
181216768,game_outcome,0
181216768,ranked_status,0
181273104,player0,smatties
181273104,player1,skandaras
181273104,game_outcome,1
181273104,ranked_status,0
181335066,player0,smatties
181335066,player1,skandaras
181335066,game_outcome,0
181335066,ranked_status,0
182397098,player0,loui8sdstk
182397098,player1,smatties
182397098,player2,skandaras
182397098,player3,dicedstk
182397098,player4,endgamedos
182397098,game_outcome,1
182397098,ranked_status,0
182453840,player0,smatties
182453840,player1,skandaras
182453840,game_outcome,1
182453840,ranked_status,0
183181967,player0,smatties
183181967,player1,skandaras
183181967,player2,dicedstk
183181967,game_outcome,1
183181967,ranked_status,0
183190638,player0,smatties
183190638,player1,skandaras
183190638,game_outcome,0
183190638,ranked_status,0
183522539,player0,smatties
183522539,player1,skandaras
183522539,game_outcome,1
183522539,ranked_status,0
183523418,player0,smatties
183523418,player1,skandaras
183523418,game_outcome,0
183523418,ranked_status,0
183524212,player0,smatties
183524212,player1,skandaras
183524212,game_outcome,0
183524212,ranked_status,0
183525402,player0,smatties
183525402,player1,skandaras
183525402,game_outcome,1
183525402,ranked_status,0
183861103,player0,smatties
183861103,player1,skandaras
183861103,game_outcome,1
183861103,ranked_status,0
184210311,player0,loui8sdstk
184210311,player1,smatties
184210311,player2,skandaras
184210311,game_outcome,1
184210311,ranked_status,0
184284752,player0,loui8sdstk
184284752,player1,smatties
184284752,player2,skandaras
184284752,player3,dicedstk
184284752,player4,endgamedos
184284752,game_outcome,1
184284752,ranked_status,0
184285795,player0,smatties
184285795,player1,skandaras
184285795,player2,dicedstk
184285795,player3,endgamedos
184285795,player4,menelaus34
184285795,game_outcome,0
184285795,ranked_status,0
184425083,player0,smatties
184425083,player1,skandaras
184425083,game_outcome,0
184425083,ranked_status,0
184433583,player0,smatties
184433583,player1,skandaras
184433583,game_outcome,1
184433583,ranked_status,0
184436004,player0,smatties
184436004,player1,skandaras
184436004,game_outcome,1
184436004,ranked_status,0
184499394,player0,smatties
184499394,player1,skandaras
184499394,player2,dicedstk
184499394,game_outcome,0
184499394,ranked_status,0
184510828,player0,loui8sdstk
184510828,player1,smatties
184510828,player2,skandaras
184510828,game_outcome,1
184510828,ranked_status,0
184554392,player0,smatties
184554392,player1,skandaras
184554392,game_outcome,1
184554392,ranked_status,0
184555945,player0,smatties
184555945,player1,skandaras
184555945,game_outcome,1
184555945,ranked_status,0
184557904,player0,smatties
184557904,player1,skandaras
184557904,game_outcome,1
184557904,ranked_status,0
184559698,player0,smatties
184559698,player1,skandaras
184559698,player2,dicedstk
184559698,game_outcome,1
184559698,ranked_status,0
184621381,player0,smatties
184621381,player1,skandaras
184621381,player2,dicedstk
184621381,game_outcome,1
184621381,ranked_status,0
184654127,player0,loui8sdstk
184654127,player1,smatties
184654127,player2,skandaras
184654127,game_outcome,1
184654127,ranked_status,0
184656137,player0,smatties
184656137,player1,skandaras
184656137,game_outcome,1
184656137,ranked_status,0
184657133,player0,smatties
184657133,player1,skandaras
184657133,game_outcome,1
184657133,ranked_status,0
184658532,player0,smatties
184658532,player1,skandaras
184658532,game_outcome,1
184658532,ranked_status,0
184670931,player0,smatties
184670931,player1,skandaras
184670931,game_outcome,0
184670931,ranked_status,0
184707332,player0,loui8sdstk
184707332,player1,smatties
184707332,player2,skandaras
184707332,game_outcome,1
184707332,ranked_status,0
184717785,player0,loui8sdstk
184717785,player1,smatties
184717785,player2,skandaras
184717785,game_outcome,1
184717785,ranked_status,0
184719279,player0,loui8sdstk
184719279,player1,smatties
184719279,player2,skandaras
184719279,game_outcome,1
184719279,ranked_status,0
184721631,player0,loui8sdstk
184721631,player1,smatties
184721631,player2,skandaras
184721631,game_outcome,0
184721631,ranked_status,0
184900133,player0,smatties
184900133,player1,skandaras
184900133,game_outcome,1
184900133,ranked_status,0
185081664,player0,smatties
185081664,player1,skandaras
185081664,game_outcome,1
185081664,ranked_status,0
185083913,player0,smatties
185083913,player1,skandaras
185083913,player2,dicedstk
185083913,game_outcome,0
185083913,ranked_status,0
185085621,player0,smatties
185085621,player1,skandaras
185085621,player2,dicedstk
185085621,game_outcome,0
185085621,ranked_status,0
186332966,player0,smatties
186332966,player1,skandaras
186332966,game_outcome,0
186332966,ranked_status,0
186336690,player0,smatties
186336690,player1,skandaras
186336690,game_outcome,1
186336690,ranked_status,0
186344070,player0,smatties
186344070,player1,skandaras
186344070,game_outcome,1
186344070,ranked_status,0
186348647,player0,smatties
186348647,player1,skandaras
186348647,game_outcome,1
186348647,ranked_status,0
186410550,player0,smatties
186410550,player1,skandaras
186410550,game_outcome,1
186410550,ranked_status,0
186413438,player0,smatties
186413438,player1,skandaras
186413438,game_outcome,0
186413438,ranked_status,0
188612475,player0,smatties
188612475,player1,skandaras
188612475,game_outcome,1
188612475,ranked_status,0
188742862,player0,smatties
188742862,player1,skandaras
188742862,game_outcome,0
188742862,ranked_status,0
188743281,player0,smatties
188743281,player1,skandaras
188743281,game_outcome,0
188743281,ranked_status,0
188745797,player0,smatties
188745797,player1,skandaras
188745797,game_outcome,1
188745797,ranked_status,0
189608787,player0,smatties
189608787,player1,skandaras
189608787,game_outcome,1
189608787,ranked_status,0
189892234,player0,smatties
189892234,player1,skandaras
189892234,player2,dicedstk
189892234,game_outcome,0
189892234,ranked_status,0
190572269,player0,smatties
190572269,player1,skandaras
190572269,game_outcome,0
190572269,ranked_status,0
193719934,player0,loui8sdstk
193719934,player1,mwaxy
193719934,player2,smatties
193719934,player3,dicedstk
193719934,player4,diggs
193719934,game_outcome,0
193719934,ranked_status,1
146253750,player0,bumster
146253750,player1,endgamedos
146253750,player2,diggs
146253750,player3,splunkle
146253750,game_outcome,1
146253750,ranked_status,1
147998659,player0,splunkle
147998659,player1,endgamedos
147998659,game_outcome,0
147998659,ranked_status,1
148936442,player0,splunkle
148936442,player1,endgamedos
148936442,game_outcome,0
148936442,ranked_status,1
148941991,player0,endgamedos
148941991,player1,splunkle
148941991,game_outcome,0
148941991,ranked_status,1
154904871,player0,bumster
154904871,player1,splunkle
154904871,game_outcome,0
154904871,ranked_status,1
154906892,player0,splunkle
154906892,player1,bumster
154906892,game_outcome,1
154906892,ranked_status,1
154917662,player0,bumster
154917662,player1,splunkle
154917662,game_outcome,0
154917662,ranked_status,1
154919170,player0,splunkle
154919170,player1,bumster
154919170,game_outcome,1
154919170,ranked_status,1
200198942,player0,skandaras
200198942,player1,dicedstk
200198942,player2,diggs
200198942,game_outcome,0
200198942,ranked_status,1
200334914,player0,mwaxy
200334914,game_outcome,1
200334914,ranked_status,1
200333848,player0,mwaxy
200333848,game_outcome,0
200333848,ranked_status,1
200274107,player0,mwaxy
200274107,game_outcome,1
200274107,ranked_status,1
200216850,player0,skandaras
200216850,player1,dicedstk
200216850,game_outcome,0
200216850,ranked_status,0
200344671,player0,dicedstk
200344671,game_outcome,0
200344671,ranked_status,0
